1,76.0
2,72.0
3,64.0
4,58.2
5,48.0
6,40.0
6,40.0
8,38.0
9,36.7
10,34.7
11,34.5
12,34.4
13,34.3
14,34.2
15,33.5
16,33.0
17,32.3
18,32.0
19,31.8
20,31.0
21,28.5
22,26.5
23,25.0
23,25.0
25,24.5
26,23.0
27,22.6
28,22.0
29,21.1
30,20.4
31,20.0
31,20.0
31,20.0
34,19.7
35,19.6
36,19.3
36,19.3
38,19.2
39,18.7
40,18.6
40,18.6
42,18.4
42,18.4
42,18.4
45,17.9
46,17.7
47,17.6
48,17.5
49,17.4
50,17.3
51,17.2
52,16.7
53,16.6
54,16.2
55,16.0
56,15.9
57,15.6
58,15.5
58,15.5
58,15.5
61,15.3
61,15.3
61,15.3
64,15.1
65,15.0
66,14.9
67,14.7
68,14.6
69,14.4
69,14.4
71,14.3
72,14.2
73,14.0
73,14.0
73,14.0
76,13.6
76,13.6
78,13.5
78,13.5
80,13.4
81,13.0
82,12.8
82,12.8
82,12.8
82,12.8
86,12.6
86,12.6
88,12.5
88,12.5
90,12.4
91,12.1
92,12.0
92,12.0
94,11.6
95,11.5
95,11.5
97,11.4
97,11.4
97,11.4
100,11.3
100,11.3
102,11.1
102,11.1
102,11.1
102,11.1
106,11.0
106,11.0
106,11.0
109,10.9
109,10.9
111,10.5
111,10.5
113,10.4
113,10.4
113,10.4
113,10.4
117,10.3
117,10.3
119,10.2
119,10.2
121,10.1
122,10.0
122,10.0
122,10.0
122,10.0
122,10.0
122,10.0
122,10.0
129,9.9
130,9.5
130,9.5
132,9.3
132,9.3
132,9.3
132,9.3
136,9.2
137,9.1
137,9.1
137,9.1
137,9.1
141,9.0
141,9.0
141,9.0
141,9.0
141,9.0
146,8.9
147,8.8
147,8.8
147,8.8
147,8.8
147,8.8
152,8.6
153,8.5
153,8.5
153,8.5
153,8.5
153,8.5
158,8.4
158,8.4
160,8.3
160,8.3
162,8.2
162,8.2
162,8.2
165,8.1
166,8.0
167,7.9
168,7.7
168,7.7
168,7.7
168,7.7
168,7.7
173,7.6
173,7.6
173,7.6
173,7.6
177,7.5
177,7.5
177,7.5
177,7.5
177,7.5
177,7.5
183,7.4
184,7.3
184,7.3
186,7.2
186,7.2
186,7.2
186,7.2
190,7.1
191,7.0
191,7.0
191,7.0
191,7.0
191,7.0
196,6.9
196,6.9
196,6.9
196,6.9
196,6.9
196,6.9
202,6.8
202,6.8
202,6.8
205,6.7
205,6.7
207,6.6
208,6.5
208,6.5
208,6.5
208,6.5
212,6.4
212,6.4
212,6.4
215,6.3
215,6.3
215,6.3
215,6.3
215,6.3
215,6.3
215,6.3
215,6.3
224,6.2
224,6.2
224,6.2
227,6.1
227,6.1
227,6.1
227,6.1
227,6.1
227,6.1
227,6.1
234,6.0
234,6.0
234,6.0
234,6.0
234,6.0
234,6.0
240,5.8
240,5.8
240,5.8
240,5.8
244,5.7
244,5.7
244,5.7
244,5.7
244,5.7
244,5.7
244,5.7
244,5.7
253,5.6
253,5.6
253,5.6
256,5.5
256,5.5
256,5.5
256,5.5
256,5.5
256,5.5
256,5.5
263,5.4
263,5.4
263,5.4
263,5.4
267,5.3
267,5.3
267,5.3
270,5.2
270,5.2
270,5.2
270,5.2
270,5.2
270,5.2
