1000,5.214
2000,41.14
3000,5.857
4000,17.3405
5000,5.2522
6000,6.049833333333333
7000,14.713142857142858
8000,6.55325
9000,9.004555555555555
10000,6.4715
11000,7.6431818181818185
12000,6.61025
13000,10.508307692307692
14000,8.047071428571428
15000,7.173066666666666
16000,23.1846875
17000,7.984176470588236
18000,7.711777777777778
19000,63.153684210526315
20000,9.61185
21000,7.694095238095238
22000,8.587409090909091
23000,28.812652173913044
24000,8.536875
25000,6.38008
26000,6.242423076923077
27000,6.388592592592593
28000,158.2680357142857
29000,6.478896551724138
30000,7.006833333333334
31000,6.224838709677419
32000,8.39246875
33000,7.367909090909091
34000,7.5532941176470585
35000,6.4118
36000,5.927
37000,6.869837837837838
38000,12.062736842105263
39000,20.733871794871796
40000,6.981825
41000,7.830682926829268
42000,18.76154761904762
43000,12.698186046511628
44000,7.893159090909091
45000,17.89337777777778
46000,7.001347826086956
47000,8.698978723404256
48000,6.095354166666667
49000,6.550612244897959
50000,8.02148
51000,7.617745098039216
52000,8.0785
53000,7.896169811320755
54000,6.650833333333333
55000,6.535763636363637
56000,8.870589285714285
57000,6.516421052631579
58000,5.471413793103448
59000,11.950254237288135
60000,6.572216666666667
61000,144.47954098360657
62000,7.058258064516129
63000,6.123523809523809
64000,7.203828125
65000,7.834369230769231
66000,6.564575757575757
67000,8.495895522388059
68000,8.442735294117647
69000,7.644550724637681
70000,9.386985714285714
71000,6.885154929577465
72000,7.344736111111111
73000,7.3697260273972605
74000,7.578202702702702
75000,16.548666666666666
76000,9.631802631578948
77000,115.67963636363636
78000,10.541923076923077
79000,6.47853164556962
80000,13.1491875
81000,15.031555555555556
82000,7.5384268292682926
83000,9.63879518072289
84000,10.200821428571428
85000,10.322035294117647
86000,10.874
87000,6.903321839080459
88000,12.691443181818181
89000,6.880887640449438
90000,7.6478777777777776
91000,103.6037032967033
92000,7.671586956521739
93000,20.20305376344086
94000,9.965563829787234
95000,6.857031578947368
96000,9.64171875
97000,6.097463917525773
98000,7.460795918367347
99000,7.3682323232323235
100000,7.39668
101000,6.24780198019802
102000,8.717127450980392
103000,7.59747572815534
104000,6.840307692307692
105000,7.209190476190476
106000,6.633820754716981
107000,6.741121495327103
108000,9.594481481481482
109000,9.68551376146789
110000,7.012609090909091
111000,7.071531531531532
112000,9.341848214285715
113000,6.6100265486725664
114000,8.312912280701754
115000,8.979791304347826
116000,7.875974137931035
117000,8.223393162393162
118000,6.936661016949152
119000,10.068142857142858
120000,8.266466666666666
121000,16.609165289256197
122000,7.445549180327869
123000,6.755414634146342
124000,8.781733870967741
125000,9.979624
126000,7.3937301587301585
127000,14.626748031496064
128000,8.3068828125
129000,6.593062015503876
130000,7.1112153846153845
131000,8.28357251908397
132000,9.169439393939394
133000,8.963684210526315
134000,10.4415
135000,22.13076296296296
136000,8.347720588235294
137000,11.270408759124088
138000,73.8456231884058
139000,7.107273381294964
140000,8.322442857142857
141000,67.83036879432625
142000,9.149281690140844
143000,6.967615384615384
144000,8.127256944444444
145000,9.249324137931035
146000,21.622794520547945
147000,8.10343537414966
148000,10.811439189189189
149000,8.579496644295302
150000,8.818886666666666
151000,6.468841059602649
152000,7.894598684210527
153000,7.448666666666667
154000,13.017837662337662
155000,9.986535483870968
156000,7.148185897435898
157000,8.517019108280255
158000,7.355518987341772
159000,8.68903144654088
160000,10.0007125
161000,9.867844720496894
162000,11.003987654320987
163000,7.902441717791411
164000,20.519091463414632
165000,11.137339393939394
166000,12.396006024096385
167000,6.764988023952096
168000,8.667869047619048
169000,9.675183431952663
170000,9.023911764705883
171000,33.93680701754386
172000,15.177918604651163
173000,11.419520231213873
174000,14.66996551724138
175000,15.929862857142858
176000,7.884409090909091
177000,7.026909604519774
178000,9.276848314606742
179000,9.89617877094972
180000,7.992566666666667
181000,8.76364640883978
182000,7.7281043956043955
183000,15.252551912568306
184000,10.566423913043478
185000,6.597302702702703
186000,11.567935483870968
187000,8.676941176470589
188000,6.894143617021276
189000,10.923941798941799
190000,10.772647368421053
191000,11.158047120418848
192000,7.7726822916666665
193000,7.406906735751296
194000,10.242994845360824
195000,8.287687179487179
196000,7.277872448979592
197000,10.237710659898477
198000,7.567212121212121
199000,6.748457286432161
200000,9.99516
201000,11.530696517412935
202000,10.094712871287129
203000,17.08364039408867
204000,29.13093137254902
205000,7.346239024390244
206000,9.959733009708739
207000,14.106753623188405
208000,15.964615384615385
209000,12.410794258373206
210000,11.115809523809524
211000,30.239350710900474
212000,47.045962264150944
213000,6.76018779342723
214000,9.609257009345795
215000,8.087093023255814
216000,9.694597222222223
217000,9.858161290322581
218000,8.390449541284404
219000,13.379045662100456
220000,26.804622727272726
221000,10.335330316742082
222000,9.056522522522522
223000,9.687183856502243
224000,8.08275
225000,45.50759111111111
226000,29.47074778761062
227000,9.15762114537445
228000,9.43844298245614
229000,8.939951965065502
230000,8.913639130434783
231000,7.770155844155844
232000,10.397103448275862
233000,8.280789699570816
234000,8.210538461538462
235000,14.845178723404254
236000,9.397470338983052
237000,8.63059493670886
238000,7.943168067226891
239000,8.932075313807532
240000,13.852691666666667
241000,8.16168049792531
242000,12.90197520661157
243000,8.096427983539094
244000,8.818479508196722
245000,9.625636734693877
246000,8.630142276422765
247000,16.371554655870444
248000,6.775383064516129
249000,11.310550200803213
250000,7.404756
251000,12.030561752988048
252000,18.717210317460317
253000,7.68203557312253
254000,17.644846456692914
255000,8.709505882352941
256000,11.06751171875
257000,17.691809338521402
258000,13.017798449612403
259000,8.551571428571428
260000,10.145311538461538
261000,10.341455938697319
262000,7.8491946564885495
263000,7.670543726235741
264000,8.832162878787878
265000,7.6593698113207545
266000,8.920154135338345
267000,8.943460674157304
268000,10.856555970149254
269000,10.073951672862453
270000,12.118559259259259
271000,7.982147601476015
272000,12.6720625
273000,9.092827838827839
274000,8.89535401459854
275000,8.208698181818182
276000,9.27029347826087
277000,7.957397111913357
278000,45.95654676258993
279000,15.484358422939069
280000,9.194957142857143
281000,11.357427046263345
282000,7.819801418439717
283000,12.892286219081273
284000,16.971711267605635
285000,7.663568421052632
286000,9.878884615384615
287000,10.277655052264809
288000,6.609097222222222
289000,8.864138408304498
290000,9.019389655172414
291000,39.878443298969074
292000,8.906376712328766
293000,7.646225255972697
294000,9.843768707482994
295000,11.148481355932203
296000,13.92502027027027
297000,9.708198653198654
298000,8.650114093959731
299000,15.043953177257524
300000,9.503226666666666
301000,7.6128372093023255
302000,14.17996357615894
303000,13.257986798679868
304000,8.430493421052631
305000,9.5169868852459
306000,9.658849673202614
307000,9.168045602605863
308000,8.670905844155843
309000,8.398168284789644
310000,11.86813870967742
311000,10.783710610932475
312000,7.817455128205128
313000,8.518025559105432
314000,8.179914012738854
315000,23.849009523809524
316000,8.26712341772152
317000,7.664413249211356
318000,15.019154088050314
319000,13.727247648902821
320000,8.396009375
321000,10.62739875389408
322000,10.688186335403726
323000,23.123421052631578
324000,8.624759259259259
325000,9.696886153846155
326000,11.573411042944786
327000,8.262238532110091
328000,8.868493902439024
329000,6.775079027355623
330000,8.6285
331000,7.563087613293051
332000,11.263262048192772
333000,12.078693693693694
334000,11.054032934131737
335000,10.26779104477612
336000,22.972419642857144
337000,10.615166172106825
338000,9.057792899408284
339000,7.765398230088495
340000,10.543232352941176
341000,12.24592668621701
342000,12.628383040935672
343000,8.670772594752187
344000,8.345718023255815
345000,9.029292753623189
346000,9.47464450867052
347000,8.151746397694524
348000,9.636612068965517
349000,7.216770773638968
350000,19.244577142857143
351000,22.753125356125356
352000,9.088752840909091
353000,10.105201133144476
354000,9.681514124293786
355000,9.465354929577465
356000,23.08773595505618
357000,16.948941176470587
358000,9.073980446927374
359000,11.240454038997214
360000,8.5691
361000,14.906321329639889
362000,19.44225138121547
363000,8.239741046831956
364000,9.050766483516483
365000,14.476619178082192
366000,33.44734699453552
367000,22.192727520435966
368000,16.619179347826087
369000,8.665937669376694
370000,11.403551351351352
371000,9.025533692722371
372000,31.38056451612903
373000,10.023404825737265
374000,9.08390909090909
375000,31.95376
376000,34.74448936170213
377000,8.7013474801061
378000,36.060981481481484
379000,7.438693931398417
380000,12.779328947368422
381000,13.41
382000,7.957434554973822
383000,10.592872062663185
384000,20.982880208333334
385000,10.894509090909091
386000,8.280279792746114
387000,10.128237726098192
388000,8.54303350515464
389000,8.091686375321336
390000,9.944010256410257
391000,10.182562659846548
392000,29.52036224489796
393000,8.162078880407124
394000,40.511162436548226
395000,8.684708860759494
396000,8.266287878787878
397000,8.188418136020152
398000,14.507236180904522
399000,10.207528822055139
400000,9.2880325
401000,11.247630922693267
402000,8.127858208955224
403000,10.00341935483871
404000,10.899415841584158
405000,10.641037037037037
406000,12.797443349753694
407000,11.144501228501229
408000,10.015875
409000,9.179190709046456
410000,11.51891219512195
411000,13.482669099756691
412000,21.030288834951456
413000,10.805266343825666
414000,11.858862318840579
415000,8.294412048192772
416000,30.36244951923077
417000,9.69205035971223
418000,11.027193779904307
419000,8.19197613365155
420000,8.134183333333333
421000,9.99972921615202
422000,9.799016587677725
423000,6.975673758865248
424000,8.337426886792453
425000,22.487696470588237
426000,7.540457746478873
427000,9.409695550351287
428000,8.79429906542056
429000,12.461608391608392
430000,15.580772093023256
431000,6.700496519721578
432000,9.81462962962963
433000,8.925676674364896
434000,8.24023271889401
435000,9.564133333333332
436000,18.410993119266056
437000,7.645308924485126
438000,8.354073059360731
439000,9.517013667425967
440000,13.576943181818182
441000,9.959521541950114
442000,8.557708144796381
443000,8.226893905191874
444000,8.040443693693694
445000,10.19114606741573
446000,9.187939461883408
447000,7.3640671140939595
448000,7.658008928571428
449000,8.192792873051225
450000,8.024637777777778
451000,8.742731707317073
452000,8.1845
453000,18.18617880794702
454000,8.92230396475771
455000,7.560145054945055
456000,7.537587719298245
457000,8.44008533916849
458000,8.472805676855895
459000,8.4690697167756
460000,27.514828260869564
461000,10.205010845986985
462000,8.84280735930736
463000,8.82370626349892
464000,18.799299568965516
465000,10.167729032258064
466000,17.688924892703863
467000,8.901522483940044
468000,19.754450854700856
469000,14.560228144989338
470000,9.998012765957446
471000,10.677530785562633
472000,11.28460593220339
473000,9.400496828752642
474000,9.23273417721519
475000,10.581376842105263
476000,7.677294117647059
477000,7.575853249475891
478000,9.076336820083682
479000,18.655342379958245
480000,12.198925
481000,8.468908523908524
482000,8.516163900414938
483000,10.884697722567287
484000,11.93169214876033
485000,7.161127835051547
486000,13.424084362139917
487000,9.838548254620124
488000,8.57119262295082
489000,9.218680981595092
490000,21.125444897959184
491000,10.189700610997964
492000,11.336556910569106
493000,8.531586206896552
494000,8.17865991902834
495000,11.176331313131314
496000,16.07977419354839
497000,9.148020120724347
498000,18.01311847389558
499000,9.280380761523046
500000,8.339826
501000,7.830015968063872
502000,8.311394422310757
503000,8.993671968190855
504000,10.174732142857144
505000,9.28769306930693
506000,7.806486166007905
507000,7.95408875739645
508000,10.572423228346457
509000,8.013108055009823
510000,8.722578431372549
511000,9.230340508806263
512000,12.3757109375
513000,10.184058479532164
514000,10.104632295719844
515000,11.39190291262136
516000,8.934381782945737
517000,14.399874274661508
518000,10.223548262548263
519000,25.197302504816957
520000,9.109025
521000,8.41313243761996
522000,7.308030651340996
523000,7.875705544933078
524000,8.399187022900763
525000,11.418695238095237
526000,13.850796577946769
527000,23.917876660341555
528000,8.772714015151514
529000,11.556102079395085
530000,7.416820754716981
531000,8.423340866290019
532000,11.094934210526317
533000,25.497572232645403
534000,9.217940074906368
535000,9.640087850467289
536000,14.58794776119403
537000,9.62566852886406
538000,9.911522304832713
539000,7.854794063079777
540000,9.181775925925926
541000,9.52688170055453
542000,8.56508856088561
543000,8.401985267034991
544000,9.867419117647058
545000,13.96257247706422
546000,8.019578754578754
547000,9.521038391224863
548000,13.829122262773723
549000,8.638058287795992
550000,11.533436363636364
551000,10.198288566243194
552000,10.264266304347826
553000,8.494931283905968
554000,8.299007220216607
555000,7.506605405405406
556000,9.74493525179856
557000,25.66183303411131
558000,7.005498207885305
559000,8.733048300536673
560000,8.022289285714285
561000,8.2625311942959
562000,12.40611387900356
563000,12.973609236234457
564000,7.857581560283688
565000,9.222438938053097
566000,16.336593639575973
567000,16.50942328042328
568000,9.721096830985916
569000,27.543093145869946
570000,7.831719298245614
571000,9.557395796847636
572000,26.468344405594404
573000,8.358722513089004
574000,8.833926829268293
575000,8.94132347826087
576000,9.383177083333333
577000,9.61844020797227
578000,9.402256055363322
579000,9.163454231433507
580000,11.042112068965517
581000,23.000277108433735
582000,8.923365979381444
583000,10.120644939965695
584000,8.932888698630137
585000,10.272735042735043
586000,12.752670648464164
587000,8.792904599659284
588000,12.492770408163265
589000,25.161152801358234
590000,8.696418644067796
591000,8.28253130287648
592000,9.18741722972973
593000,8.048721753794267
594000,9.600570707070707
595000,9.746857142857143
596000,9.362073825503355
597000,9.637242881072027
598000,18.480540133779265
599000,9.2339449081803
600000,9.320768333333334
601000,7.925044925124792
602000,9.462852159468438
603000,11.602401326699834
604000,8.607157284768212
605000,15.73779173553719
606000,11.743511551155116
607000,13.846257001647446
608000,13.130401315789474
609000,12.12784236453202
610000,8.082796721311475
611000,10.40705728314239
612000,9.815209150326798
613000,9.880765089722676
614000,7.440449511400652
615000,8.319460162601626
616000,9.392306818181819
617000,8.255055105348461
618000,8.610406148867314
619000,9.273369951534734
620000,23.899440322580645
621000,9.873362318840579
622000,15.077718649517685
623000,24.691361155698235
624000,9.135198717948718
625000,11.4915344
626000,14.69302555910543
627000,10.423952153110047
628000,9.512778662420383
629000,8.13272972972973
630000,9.486287301587302
631000,9.48155942947702
632000,42.14161234177215
633000,9.850993680884676
634000,8.603323343848581
635000,8.78515905511811
636000,8.600982704402515
637000,10.265496075353218
638000,13.906871473354231
639000,14.640053208137715
640000,15.785475
641000,13.846244929797193
642000,27.762138629283488
643000,10.74988802488336
644000,9.331434782608696
645000,9.072017054263567
646000,9.166229102167183
647000,15.930857805255023
648000,11.38866049382716
649000,11.660491525423728
650000,8.401009230769231
651000,11.513969278033795
652000,24.63177147239264
653000,20.248626339969373
654000,9.45654128440367
655000,8.529882442748091
656000,8.74945731707317
657000,9.912715372907154
658000,7.7842659574468085
659000,8.906027314112292
660000,18.70618484848485
661000,8.294319213313162
662000,15.486158610271904
663000,7.949874811463046
664000,8.855280120481927
665000,9.789365413533835
666000,9.346075075075076
667000,15.87804047976012
668000,8.243694610778443
669000,21.138005979073245
670000,11.413686567164179
671000,9.452569299552906
672000,8.041516369047619
673000,8.613340267459138
674000,10.305045994065281
675000,11.349134814814814
676000,9.68348224852071
677000,10.757988183161004
678000,8.572761061946903
679000,8.349668630338734
680000,9.15882205882353
681000,10.433099853157122
682000,10.92049706744868
683000,8.040366032210834
684000,30.09603947368421
685000,7.432128467153285
686000,10.178599125364432
687000,9.449944687045123
688000,9.288350290697675
689000,9.519158200290276
690000,8.83487536231884
691000,9.322218523878437
692000,10.658091040462427
693000,9.499802308802309
694000,10.099332853025937
695000,13.370194244604317
696000,10.316823275862069
697000,34.092172166427545
698000,9.455322349570201
699000,8.836699570815451
700000,8.257944285714286
701000,9.837329529243938
702000,11.039062678062677
703000,14.36152773826458
704000,10.187373579545454
705000,10.73497304964539
706000,10.354320113314447
707000,11.494536067892504
708000,7.568265536723164
709000,8.62407616361072
710000,8.835711267605634
711000,8.383127988748242
712000,8.998665730337079
713000,13.502238429172511
714000,8.21840056022409
715000,9.79596923076923
716000,9.651103351955307
717000,8.631281729428173
718000,8.832779944289694
719000,10.923717663421419
720000,7.9110652777777775
721000,8.303514563106797
722000,8.72376731301939
723000,9.654082987551867
724000,14.506726519337017
725000,8.133849655172414
726000,11.939236914600551
727000,10.896726272352131
728000,8.797635989010988
729000,20.500631001371744
730000,10.781557534246575
731000,8.987270861833105
732000,8.709382513661202
733000,15.332469304229194
734000,8.60491825613079
735000,26.271096598639456
736000,9.325777173913043
737000,11.943081411126187
738000,7.9600176151761515
739000,9.269664411366712
740000,9.40262972972973
741000,8.672191632928476
742000,13.813338274932615
743000,9.237534320323014
744000,9.090611559139784
745000,7.868491275167785
746000,25.806469168900804
747000,9.102962516733601
748000,8.252644385026738
749000,9.274527369826435
750000,8.501082666666667
751000,8.581260985352863
752000,9.567449468085107
753000,10.485540504648075
754000,10.832781167108754
755000,8.411920529801325
756000,9.816769841269842
757000,10.976668428005285
758000,9.633150395778364
759000,9.681852437417655
760000,9.333244736842106
761000,9.2948567674113
762000,8.850040682414699
763000,10.401660550458715
764000,10.925612565445027
765000,17.606335947712417
766000,7.885255874673629
767000,8.699723598435464
768000,9.138748697916666
769000,14.54507932379714
770000,9.075661038961039
771000,9.496119325551232
772000,11.193200777202073
773000,18.769900388098318
774000,11.595303617571059
775000,9.204087741935483
776000,10.252219072164948
777000,8.018018018018019
778000,9.173190231362469
779000,9.354225930680359
780000,11.465155128205128
781000,10.768811779769527
782000,7.806072890025575
783000,20.6113282247765
784000,14.038670918367346
785000,9.626174522292994
786000,9.144899491094147
787000,8.849081321473951
788000,15.463036802030457
789000,9.790273764258556
790000,8.630616455696202
791000,8.205596713021492
792000,9.727805555555555
793000,10.639730138713745
794000,11.800049118387909
795000,8.829359748427674
796000,8.3085716080402
797000,9.881574654956085
798000,9.140461152882205
799000,9.916375469336671
800000,8.50150875
801000,8.692097378277154
802000,7.6229014962593515
803000,20.399251556662517
804000,11.21436815920398
805000,12.888532919254658
806000,8.357826302729528
807000,8.389156133828996
808000,13.27104702970297
809000,11.708224969097651
810000,10.807861728395062
811000,8.553223181257707
812000,10.608726600985221
